unique_id,session,bbid,ward,alderperson,vote
2015-2016-288,2015-2016,288,16,Donna Baringer,Aye
2015-2016-288,2015-2016,288,17,Joseph D Roddy,Aye
2015-2016-288,2015-2016,288,18,Terry Kennedy,Aye
2015-2016-288,2015-2016,288,19,Marlene E Davis,Aye
2015-2016-288,2015-2016,288,20,Cara Spencer,Aye
2015-2016-288,2015-2016,288,21,Antonio D French,Aye
2015-2016-288,2015-2016,288,22,Jeffrey L Boyd,Aye
2015-2016-288,2015-2016,288,23,Joseph Vaccaro,Aye
2015-2016-288,2015-2016,288,24,Scott Ogilvie,Aye
2015-2016-288,2015-2016,288,25,Shane Cohn,Aye
2015-2016-288,2015-2016,288,26,Frank Williamson,Aye
2015-2016-288,2015-2016,288,27,Chris Carter,Aye
2015-2016-288,2015-2016,288,28,Lyda Krewson,Aye
2015-2016-288,2015-2016,288,President,Lewis E Reed,Aye
2015-2016-288,2015-2016,288,4,Samuel L Moore,Absent
2015-2016-288,2015-2016,288,14,Carol Howard,Absent
2015-2016-289,2015-2016,289,1,Sharon Tyus,Aye
2015-2016-289,2015-2016,289,2,Dionne Flowers,Aye
2015-2016-289,2015-2016,289,3,Freeman M Bosley Sr.,Aye
2015-2016-289,2015-2016,289,5,Tammika Hubbard,Aye
2015-2016-289,2015-2016,289,6,Christine Ingrassia,Aye
2015-2016-289,2015-2016,289,7,Jack Coatar,Aye
2015-2016-289,2015-2016,289,8,Stephen Conway,Aye
2015-2016-289,2015-2016,289,9,Kenneth Ortmann,Aye
2015-2016-289,2015-2016,289,10,Joseph Vollmer,Aye
2015-2016-289,2015-2016,289,11,Thomas A Villa,Aye
2015-2016-289,2015-2016,289,12,Larry Arnowitz,Aye
2015-2016-289,2015-2016,289,13,Beth Murphy,Aye
2015-2016-289,2015-2016,289,15,Megan E. Green,Aye
2015-2016-289,2015-2016,289,16,Donna Baringer,Aye
2015-2016-289,2015-2016,289,17,Joseph D Roddy,Aye
2015-2016-289,2015-2016,289,18,Terry Kennedy,Aye
2015-2016-289,2015-2016,289,19,Marlene E Davis,Aye
2015-2016-289,2015-2016,289,20,Cara Spencer,Aye
2015-2016-289,2015-2016,289,21,Antonio D French,Aye
2015-2016-289,2015-2016,289,22,Jeffrey L Boyd,Aye
2015-2016-289,2015-2016,289,23,Joseph Vaccaro,Aye
2015-2016-289,2015-2016,289,24,Scott Ogilvie,Aye
2015-2016-289,2015-2016,289,25,Shane Cohn,Aye
2015-2016-289,2015-2016,289,26,Frank Williamson,Aye
2015-2016-289,2015-2016,289,27,Chris Carter,Aye
2015-2016-289,2015-2016,289,28,Lyda Krewson,Aye
2015-2016-289,2015-2016,289,President,Lewis E Reed,Aye
2015-2016-289,2015-2016,289,4,Samuel L Moore,Absent
2015-2016-289,2015-2016,289,14,Carol Howard,Absent
2015-2016-291,2015-2016,291,1,Sharon Tyus,Aye
2015-2016-291,2015-2016,291,2,Dionne Flowers,Aye
2015-2016-291,2015-2016,291,3,Freeman M Bosley Sr.,Aye
2015-2016-291,2015-2016,291,5,Tammika Hubbard,Aye
2015-2016-291,2015-2016,291,6,Christine Ingrassia,Aye
2015-2016-291,2015-2016,291,7,Jack Coatar,Aye
2015-2016-291,2015-2016,291,8,Stephen Conway,Aye
2015-2016-291,2015-2016,291,9,Kenneth Ortmann,Aye
2015-2016-291,2015-2016,291,10,Joseph Vollmer,Aye
2015-2016-291,2015-2016,291,11,Thomas A Villa,Aye
2015-2016-291,2015-2016,291,12,Larry Arnowitz,Aye
2015-2016-291,2015-2016,291,13,Beth Murphy,Aye
2015-2016-291,2015-2016,291,15,Megan E. Green,Aye
2015-2016-291,2015-2016,291,16,Donna Baringer,Aye
2015-2016-291,2015-2016,291,17,Joseph D Roddy,Aye
2015-2016-291,2015-2016,291,18,Terry Kennedy,Aye
2015-2016-291,2015-2016,291,19,Marlene E Davis,Aye
2015-2016-291,2015-2016,291,20,Cara Spencer,Aye
2015-2016-291,2015-2016,291,21,Antonio D French,Aye
2015-2016-291,2015-2016,291,22,Jeffrey L Boyd,Aye
2015-2016-291,2015-2016,291,23,Joseph Vaccaro,Aye
2015-2016-291,2015-2016,291,24,Scott Ogilvie,Aye
2015-2016-291,2015-2016,291,25,Shane Cohn,Aye
2015-2016-291,2015-2016,291,26,Frank Williamson,Aye
2015-2016-291,2015-2016,291,27,Chris Carter,Aye
2015-2016-291,2015-2016,291,28,Lyda Krewson,Aye
2015-2016-291,2015-2016,291,President,Lewis E Reed,Aye
2015-2016-291,2015-2016,291,4,Samuel L Moore,Absent
2015-2016-291,2015-2016,291,14,Carol Howard,Absent
2015-2016-292,2015-2016,292,1,Sharon Tyus,Aye
2015-2016-292,2015-2016,292,2,Dionne Flowers,Aye
2015-2016-292,2015-2016,292,3,Freeman M Bosley Sr.,Aye
2015-2016-292,2015-2016,292,5,Tammika Hubbard,Aye
2015-2016-292,2015-2016,292,6,Christine Ingrassia,Aye
2015-2016-292,2015-2016,292,7,Jack Coatar,Aye
2015-2016-292,2015-2016,292,8,Stephen Conway,Aye
2015-2016-292,2015-2016,292,9,Kenneth Ortmann,Aye
2015-2016-292,2015-2016,292,10,Joseph Vollmer,Aye
2015-2016-292,2015-2016,292,11,Thomas A Villa,Aye
2015-2016-292,2015-2016,292,12,Larry Arnowitz,Aye
2015-2016-292,2015-2016,292,13,Beth Murphy,Aye
2015-2016-292,2015-2016,292,15,Megan E. Green,Aye
2015-2016-292,2015-2016,292,16,Donna Baringer,Aye
2015-2016-292,2015-2016,292,17,Joseph D Roddy,Aye
2015-2016-292,2015-2016,292,18,Terry Kennedy,Aye
2015-2016-292,2015-2016,292,19,Marlene E Davis,Aye
2015-2016-292,2015-2016,292,20,Cara Spencer,Aye
2015-2016-292,2015-2016,292,21,Antonio D French,Aye
2015-2016-292,2015-2016,292,22,Jeffrey L Boyd,Aye
2015-2016-292,2015-2016,292,23,Joseph Vaccaro,Aye
2015-2016-292,2015-2016,292,24,Scott Ogilvie,Aye
2015-2016-292,2015-2016,292,25,Shane Cohn,Aye
2015-2016-292,2015-2016,292,26,Frank Williamson,Aye
2015-2016-292,2015-2016,292,27,Chris Carter,Aye
2015-2016-292,2015-2016,292,28,Lyda Krewson,Aye
2015-2016-292,2015-2016,292,President,Lewis E Reed,Aye
2015-2016-292,2015-2016,292,4,Samuel L Moore,Absent
2015-2016-292,2015-2016,292,14,Carol Howard,Absent
2015-2016-293,2015-2016,293,1,Sharon Tyus,Aye
2015-2016-293,2015-2016,293,2,Dionne Flowers,Aye
2015-2016-293,2015-2016,293,3,Freeman M Bosley Sr.,Aye
2015-2016-293,2015-2016,293,5,Tammika Hubbard,Aye
2015-2016-293,2015-2016,293,6,Christine Ingrassia,Aye
2015-2016-293,2015-2016,293,7,Jack Coatar,Aye
2015-2016-293,2015-2016,293,8,Stephen Conway,Aye
2015-2016-293,2015-2016,293,9,Kenneth Ortmann,Aye
2015-2016-293,2015-2016,293,10,Joseph Vollmer,Aye
2015-2016-293,2015-2016,293,11,Thomas A Villa,Aye
2015-2016-293,2015-2016,293,12,Larry Arnowitz,Aye
2015-2016-293,2015-2016,293,13,Beth Murphy,Aye
2015-2016-293,2015-2016,293,15,Megan E. Green,Aye
2015-2016-293,2015-2016,293,16,Donna Baringer,Aye
2015-2016-293,2015-2016,293,17,Joseph D Roddy,Aye
2015-2016-293,2015-2016,293,18,Terry Kennedy,Aye
2015-2016-293,2015-2016,293,19,Marlene E Davis,Aye
2015-2016-293,2015-2016,293,20,Cara Spencer,Aye
2015-2016-293,2015-2016,293,21,Antonio D French,Aye
2015-2016-293,2015-2016,293,22,Jeffrey L Boyd,Aye
2015-2016-293,2015-2016,293,23,Joseph Vaccaro,Aye
2015-2016-293,2015-2016,293,24,Scott Ogilvie,Aye
2015-2016-293,2015-2016,293,25,Shane Cohn,Aye
2015-2016-293,2015-2016,293,26,Frank Williamson,Aye
2015-2016-293,2015-2016,293,27,Chris Carter,Aye
2015-2016-293,2015-2016,293,28,Lyda Krewson,Aye
2015-2016-293,2015-2016,293,President,Lewis E Reed,Aye
2015-2016-293,2015-2016,293,4,Samuel L Moore,Absent
2015-2016-293,2015-2016,293,14,Carol Howard,Absent
2015-2016-301,2015-2016,301,1,Sharon Tyus,Aye
2015-2016-301,2015-2016,301,2,Dionne Flowers,Aye
2015-2016-301,2015-2016,301,3,Freeman M Bosley Sr.,Aye
2015-2016-301,2015-2016,301,5,Tammika Hubbard,Aye
2015-2016-301,2015-2016,301,6,Christine Ingrassia,Aye
2015-2016-301,2015-2016,301,7,Jack Coatar,Aye
2015-2016-301,2015-2016,301,8,Stephen Conway,Aye
2015-2016-301,2015-2016,301,9,Kenneth Ortmann,Aye
2015-2016-301,2015-2016,301,10,Joseph Vollmer,Aye
2015-2016-301,2015-2016,301,11,Thomas A Villa,Aye
2015-2016-301,2015-2016,301,12,Larry Arnowitz,Aye
2015-2016-301,2015-2016,301,13,Beth Murphy,Aye
2015-2016-301,2015-2016,301,15,Megan E. Green,Aye
2015-2016-301,2015-2016,301,16,Donna Baringer,Aye
2015-2016-301,2015-2016,301,17,Joseph D Roddy,Aye
2015-2016-301,2015-2016,301,18,Terry Kennedy,Aye
2015-2016-301,2015-2016,301,19,Marlene E Davis,Aye
2015-2016-301,2015-2016,301,20,Cara Spencer,Aye
2015-2016-301,2015-2016,301,21,Antonio D French,Aye
2015-2016-301,2015-2016,301,22,Jeffrey L Boyd,Aye
2015-2016-301,2015-2016,301,23,Joseph Vaccaro,Aye
2015-2016-301,2015-2016,301,24,Scott Ogilvie,Aye
2015-2016-301,2015-2016,301,25,Shane Cohn,Aye
2015-2016-301,2015-2016,301,26,Frank Williamson,Aye
2015-2016-301,2015-2016,301,27,Chris Carter,Aye
2015-2016-301,2015-2016,301,28,Lyda Krewson,Aye
2015-2016-301,2015-2016,301,President,Lewis E Reed,Aye
2015-2016-301,2015-2016,301,4,Samuel L Moore,Absent
2015-2016-301,2015-2016,301,14,Carol Howard,Absent
2015-2016-302,2015-2016,302,1,Sharon Tyus,Aye
2015-2016-302,2015-2016,302,2,Dionne Flowers,Aye
2015-2016-302,2015-2016,302,3,Freeman M Bosley Sr.,Aye
2015-2016-302,2015-2016,302,5,Tammika Hubbard,Aye
2015-2016-302,2015-2016,302,6,Christine Ingrassia,Aye
2015-2016-302,2015-2016,302,7,Jack Coatar,Aye
2015-2016-302,2015-2016,302,8,Stephen Conway,Aye
2015-2016-302,2015-2016,302,9,Kenneth Ortmann,Aye
2015-2016-302,2015-2016,302,10,Joseph Vollmer,Aye
2015-2016-302,2015-2016,302,11,Thomas A Villa,Aye
2015-2016-302,2015-2016,302,12,Larry Arnowitz,Aye
2015-2016-302,2015-2016,302,13,Beth Murphy,Aye
2015-2016-302,2015-2016,302,15,Megan E. Green,Aye
2015-2016-302,2015-2016,302,16,Donna Baringer,Aye
2015-2016-302,2015-2016,302,17,Joseph D Roddy,Aye
2015-2016-302,2015-2016,302,18,Terry Kennedy,Aye
2015-2016-302,2015-2016,302,19,Marlene E Davis,Aye
2015-2016-302,2015-2016,302,20,Cara Spencer,Aye
2015-2016-302,2015-2016,302,21,Antonio D French,Aye
2015-2016-302,2015-2016,302,22,Jeffrey L Boyd,Aye
2015-2016-302,2015-2016,302,23,Joseph Vaccaro,Aye
2015-2016-302,2015-2016,302,24,Scott Ogilvie,Aye
2015-2016-302,2015-2016,302,25,Shane Cohn,Aye
2015-2016-302,2015-2016,302,26,Frank Williamson,Aye
2015-2016-302,2015-2016,302,27,Chris Carter,Aye
2015-2016-302,2015-2016,302,28,Lyda Krewson,Aye
2015-2016-302,2015-2016,302,President,Lewis E Reed,Aye
2015-2016-302,2015-2016,302,4,Samuel L Moore,Absent
2015-2016-302,2015-2016,302,14,Carol Howard,Absent
2015-2016-303,2015-2016,303,1,Sharon Tyus,Aye
2015-2016-303,2015-2016,303,2,Dionne Flowers,Aye
2015-2016-303,2015-2016,303,3,Freeman M Bosley Sr.,Aye
2015-2016-303,2015-2016,303,5,Tammika Hubbard,Aye
2015-2016-303,2015-2016,303,6,Christine Ingrassia,Aye
2015-2016-303,2015-2016,303,7,Jack Coatar,Aye
2015-2016-303,2015-2016,303,8,Stephen Conway,Aye
2015-2016-303,2015-2016,303,9,Kenneth Ortmann,Aye
2015-2016-303,2015-2016,303,10,Joseph Vollmer,Aye
2015-2016-303,2015-2016,303,11,Thomas A Villa,Aye
2015-2016-303,2015-2016,303,12,Larry Arnowitz,Aye
2015-2016-303,2015-2016,303,13,Beth Murphy,Aye
2015-2016-303,2015-2016,303,15,Megan E. Green,Aye
2015-2016-303,2015-2016,303,16,Donna Baringer,Aye
2015-2016-303,2015-2016,303,17,Joseph D Roddy,Aye
2015-2016-303,2015-2016,303,18,Terry Kennedy,Aye
2015-2016-303,2015-2016,303,19,Marlene E Davis,Aye
2015-2016-303,2015-2016,303,20,Cara Spencer,Aye
2015-2016-303,2015-2016,303,21,Antonio D French,Aye
2015-2016-303,2015-2016,303,22,Jeffrey L Boyd,Aye
2015-2016-303,2015-2016,303,23,Joseph Vaccaro,Aye
2015-2016-303,2015-2016,303,24,Scott Ogilvie,Aye
2015-2016-303,2015-2016,303,25,Shane Cohn,Aye
2015-2016-303,2015-2016,303,26,Frank Williamson,Aye
2015-2016-303,2015-2016,303,27,Chris Carter,Aye
2015-2016-303,2015-2016,303,28,Lyda Krewson,Aye
2015-2016-303,2015-2016,303,President,Lewis E Reed,Aye
2015-2016-303,2015-2016,303,4,Samuel L Moore,Absent
2015-2016-303,2015-2016,303,14,Carol Howard,Absent
2015-2016-312,2015-2016,312,1,Sharon Tyus,Aye
2015-2016-312,2015-2016,312,2,Dionne Flowers,Aye
2015-2016-312,2015-2016,312,3,Freeman M Bosley Sr.,Aye
2015-2016-312,2015-2016,312,5,Tammika Hubbard,Aye
2015-2016-312,2015-2016,312,6,Christine Ingrassia,Aye
2015-2016-312,2015-2016,312,7,Jack Coatar,Aye
2015-2016-312,2015-2016,312,8,Stephen Conway,Aye
2015-2016-312,2015-2016,312,9,Kenneth Ortmann,Aye
2015-2016-312,2015-2016,312,10,Joseph Vollmer,Aye
2015-2016-312,2015-2016,312,11,Thomas A Villa,Aye
2015-2016-312,2015-2016,312,12,Larry Arnowitz,Aye
2015-2016-312,2015-2016,312,13,Beth Murphy,Aye
2015-2016-312,2015-2016,312,15,Megan E. Green,Aye
2015-2016-312,2015-2016,312,16,Donna Baringer,Aye
2015-2016-312,2015-2016,312,17,Joseph D Roddy,Aye
2015-2016-312,2015-2016,312,18,Terry Kennedy,Aye
2015-2016-312,2015-2016,312,19,Marlene E Davis,Aye
2015-2016-312,2015-2016,312,20,Cara Spencer,Aye
2015-2016-312,2015-2016,312,21,Antonio D French,Aye
2015-2016-312,2015-2016,312,22,Jeffrey L Boyd,Aye
2015-2016-312,2015-2016,312,23,Joseph Vaccaro,Aye
2015-2016-312,2015-2016,312,24,Scott Ogilvie,Aye
2015-2016-312,2015-2016,312,25,Shane Cohn,Aye
2015-2016-312,2015-2016,312,26,Frank Williamson,Aye
2015-2016-312,2015-2016,312,27,Chris Carter,Aye
2015-2016-312,2015-2016,312,28,Lyda Krewson,Aye
2015-2016-312,2015-2016,312,President,Lewis E Reed,Aye
2015-2016-312,2015-2016,312,4,Samuel L Moore,Absent
2015-2016-312,2015-2016,312,14,Carol Howard,Absent
2015-2016-313,2015-2016,313,1,Sharon Tyus,Aye
2015-2016-313,2015-2016,313,2,Dionne Flowers,Aye
2015-2016-313,2015-2016,313,3,Freeman M Bosley Sr.,Aye
2015-2016-313,2015-2016,313,5,Tammika Hubbard,Aye
2015-2016-313,2015-2016,313,6,Christine Ingrassia,Aye
2015-2016-313,2015-2016,313,7,Jack Coatar,Aye
2015-2016-313,2015-2016,313,8,Stephen Conway,Aye
2015-2016-313,2015-2016,313,9,Kenneth Ortmann,Aye
2015-2016-313,2015-2016,313,10,Joseph Vollmer,Aye
2015-2016-313,2015-2016,313,11,Thomas A Villa,Aye
2015-2016-313,2015-2016,313,12,Larry Arnowitz,Aye
2015-2016-313,2015-2016,313,13,Beth Murphy,Aye
2015-2016-313,2015-2016,313,15,Megan E. Green,Aye
2015-2016-313,2015-2016,313,16,Donna Baringer,Aye
2015-2016-313,2015-2016,313,17,Joseph D Roddy,Aye
2015-2016-313,2015-2016,313,18,Terry Kennedy,Aye
2015-2016-313,2015-2016,313,19,Marlene E Davis,Aye
2015-2016-313,2015-2016,313,20,Cara Spencer,Aye
2015-2016-313,2015-2016,313,21,Antonio D French,Aye
2015-2016-313,2015-2016,313,22,Jeffrey L Boyd,Aye
2015-2016-313,2015-2016,313,23,Joseph Vaccaro,Aye
2015-2016-313,2015-2016,313,24,Scott Ogilvie,Aye
2015-2016-313,2015-2016,313,25,Shane Cohn,Aye
2015-2016-313,2015-2016,313,26,Frank Williamson,Aye
2015-2016-313,2015-2016,313,27,Chris Carter,Aye
2015-2016-313,2015-2016,313,28,Lyda Krewson,Aye
2015-2016-313,2015-2016,313,President,Lewis E Reed,Aye
2015-2016-313,2015-2016,313,4,Samuel L Moore,Absent
2015-2016-313,2015-2016,313,14,Carol Howard,Absent
2015-2016-314,2015-2016,314,1,Sharon Tyus,Aye
2015-2016-314,2015-2016,314,2,Dionne Flowers,Aye
2015-2016-314,2015-2016,314,3,Freeman M Bosley Sr.,Aye
2015-2016-314,2015-2016,314,5,Tammika Hubbard,Aye
2015-2016-314,2015-2016,314,6,Christine Ingrassia,Aye
2015-2016-314,2015-2016,314,7,Jack Coatar,Aye
2015-2016-314,2015-2016,314,8,Stephen Conway,Aye
2015-2016-314,2015-2016,314,9,Kenneth Ortmann,Aye
2015-2016-314,2015-2016,314,10,Joseph Vollmer,Aye
2015-2016-314,2015-2016,314,11,Thomas A Villa,Aye
2015-2016-314,2015-2016,314,12,Larry Arnowitz,Aye
2015-2016-314,2015-2016,314,13,Beth Murphy,Aye
2015-2016-314,2015-2016,314,15,Megan E. Green,Aye
2015-2016-314,2015-2016,314,16,Donna Baringer,Aye
2015-2016-314,2015-2016,314,17,Joseph D Roddy,Aye
2015-2016-314,2015-2016,314,18,Terry Kennedy,Aye
2015-2016-314,2015-2016,314,19,Marlene E Davis,Aye
2015-2016-314,2015-2016,314,20,Cara Spencer,Aye
2015-2016-314,2015-2016,314,21,Antonio D French,Aye
2015-2016-314,2015-2016,314,22,Jeffrey L Boyd,Aye
2015-2016-314,2015-2016,314,23,Joseph Vaccaro,Aye
2015-2016-314,2015-2016,314,24,Scott Ogilvie,Aye
2015-2016-314,2015-2016,314,25,Shane Cohn,Aye
2015-2016-314,2015-2016,314,26,Frank Williamson,Aye
2015-2016-314,2015-2016,314,27,Chris Carter,Aye
2015-2016-314,2015-2016,314,28,Lyda Krewson,Aye
2015-2016-314,2015-2016,314,President,Lewis E Reed,Aye
2015-2016-314,2015-2016,314,4,Samuel L Moore,Absent
2015-2016-314,2015-2016,314,14,Carol Howard,Absent
2015-2016-315,2015-2016,315,1,Sharon Tyus,Aye
2015-2016-315,2015-2016,315,2,Dionne Flowers,Aye
2015-2016-315,2015-2016,315,3,Freeman M Bosley Sr.,Aye
2015-2016-315,2015-2016,315,5,Tammika Hubbard,Aye
2015-2016-315,2015-2016,315,6,Christine Ingrassia,Aye
2015-2016-315,2015-2016,315,7,Jack Coatar,Aye
2015-2016-315,2015-2016,315,8,Stephen Conway,Aye
2015-2016-315,2015-2016,315,9,Kenneth Ortmann,Aye
2015-2016-315,2015-2016,315,10,Joseph Vollmer,Aye
2015-2016-315,2015-2016,315,11,Thomas A Villa,Aye
2015-2016-315,2015-2016,315,12,Larry Arnowitz,Aye
2015-2016-315,2015-2016,315,13,Beth Murphy,Aye
2015-2016-315,2015-2016,315,15,Megan E. Green,Aye
2015-2016-315,2015-2016,315,16,Donna Baringer,Aye
2015-2016-315,2015-2016,315,17,Joseph D Roddy,Aye
2015-2016-315,2015-2016,315,18,Terry Kennedy,Aye
2015-2016-315,2015-2016,315,19,Marlene E Davis,Aye
2015-2016-315,2015-2016,315,20,Cara Spencer,Aye
2015-2016-315,2015-2016,315,21,Antonio D French,Aye
2015-2016-315,2015-2016,315,22,Jeffrey L Boyd,Aye
2015-2016-315,2015-2016,315,23,Joseph Vaccaro,Aye
2015-2016-315,2015-2016,315,24,Scott Ogilvie,Aye
2015-2016-315,2015-2016,315,25,Shane Cohn,Aye
2015-2016-315,2015-2016,315,26,Frank Williamson,Aye
2015-2016-315,2015-2016,315,27,Chris Carter,Aye
2015-2016-315,2015-2016,315,28,Lyda Krewson,Aye
2015-2016-315,2015-2016,315,President,Lewis E Reed,Aye
2015-2016-315,2015-2016,315,4,Samuel L Moore,Absent
2015-2016-315,2015-2016,315,14,Carol Howard,Absent
2015-2016-316,2015-2016,316,1,Sharon Tyus,Aye
2015-2016-316,2015-2016,316,2,Dionne Flowers,Aye
2015-2016-316,2015-2016,316,3,Freeman M Bosley Sr.,Aye
2015-2016-316,2015-2016,316,5,Tammika Hubbard,Aye
2015-2016-316,2015-2016,316,6,Christine Ingrassia,Aye
2015-2016-316,2015-2016,316,7,Jack Coatar,Aye
2015-2016-316,2015-2016,316,8,Stephen Conway,Aye
2015-2016-316,2015-2016,316,9,Kenneth Ortmann,Aye
2015-2016-316,2015-2016,316,10,Joseph Vollmer,Aye
2015-2016-316,2015-2016,316,11,Thomas A Villa,Aye
2015-2016-316,2015-2016,316,12,Larry Arnowitz,Aye
2015-2016-316,2015-2016,316,13,Beth Murphy,Aye
2015-2016-316,2015-2016,316,15,Megan E. Green,Aye
2015-2016-316,2015-2016,316,16,Donna Baringer,Aye
2015-2016-316,2015-2016,316,17,Joseph D Roddy,Aye
2015-2016-316,2015-2016,316,18,Terry Kennedy,Aye
2015-2016-316,2015-2016,316,19,Marlene E Davis,Aye
2015-2016-316,2015-2016,316,20,Cara Spencer,Aye
2015-2016-316,2015-2016,316,21,Antonio D French,Aye
2015-2016-316,2015-2016,316,22,Jeffrey L Boyd,Aye
2015-2016-316,2015-2016,316,23,Joseph Vaccaro,Aye
2015-2016-316,2015-2016,316,24,Scott Ogilvie,Aye
2015-2016-316,2015-2016,316,25,Shane Cohn,Aye
2015-2016-316,2015-2016,316,26,Frank Williamson,Aye
2015-2016-316,2015-2016,316,27,Chris Carter,Aye
2015-2016-316,2015-2016,316,28,Lyda Krewson,Aye
2015-2016-316,2015-2016,316,President,Lewis E Reed,Aye
2015-2016-316,2015-2016,316,4,Samuel L Moore,Absent
2015-2016-316,2015-2016,316,14,Carol Howard,Absent
2015-2016-317,2015-2016,317,1,Sharon Tyus,Aye
2015-2016-317,2015-2016,317,2,Dionne Flowers,Aye
2015-2016-317,2015-2016,317,3,Freeman M Bosley Sr.,Aye
2015-2016-317,2015-2016,317,5,Tammika Hubbard,Aye
2015-2016-317,2015-2016,317,6,Christine Ingrassia,Aye
2015-2016-317,2015-2016,317,7,Jack Coatar,Aye
2015-2016-317,2015-2016,317,8,Stephen Conway,Aye
2015-2016-317,2015-2016,317,9,Kenneth Ortmann,Aye
2015-2016-317,2015-2016,317,10,Joseph Vollmer,Aye
2015-2016-317,2015-2016,317,11,Thomas A Villa,Aye
2015-2016-317,2015-2016,317,12,Larry Arnowitz,Aye
2015-2016-317,2015-2016,317,13,Beth Murphy,Aye
2015-2016-317,2015-2016,317,15,Megan E. Green,Aye
2015-2016-317,2015-2016,317,16,Donna Baringer,Aye
2015-2016-317,2015-2016,317,17,Joseph D Roddy,Aye
2015-2016-317,2015-2016,317,18,Terry Kennedy,Aye
2015-2016-317,2015-2016,317,19,Marlene E Davis,Aye
2015-2016-317,2015-2016,317,20,Cara Spencer,Aye
2015-2016-317,2015-2016,317,21,Antonio D French,Aye
2015-2016-317,2015-2016,317,22,Jeffrey L Boyd,Aye
2015-2016-317,2015-2016,317,23,Joseph Vaccaro,Aye
2015-2016-317,2015-2016,317,24,Scott Ogilvie,Aye
2015-2016-317,2015-2016,317,25,Shane Cohn,Aye
2015-2016-317,2015-2016,317,26,Frank Williamson,Aye
2015-2016-317,2015-2016,317,27,Chris Carter,Aye
2015-2016-317,2015-2016,317,28,Lyda Krewson,Aye
2015-2016-317,2015-2016,317,President,Lewis E Reed,Aye
2015-2016-317,2015-2016,317,4,Samuel L Moore,Absent
2015-2016-317,2015-2016,317,14,Carol Howard,Absent
2015-2016-318,2015-2016,318,1,Sharon Tyus,Aye
2015-2016-318,2015-2016,318,2,Dionne Flowers,Aye
2015-2016-318,2015-2016,318,3,Freeman M Bosley Sr.,Aye
2015-2016-318,2015-2016,318,5,Tammika Hubbard,Aye
2015-2016-318,2015-2016,318,6,Christine Ingrassia,Aye
2015-2016-318,2015-2016,318,7,Jack Coatar,Aye
2015-2016-318,2015-2016,318,8,Stephen Conway,Aye
2015-2016-318,2015-2016,318,9,Kenneth Ortmann,Aye
2015-2016-318,2015-2016,318,10,Joseph Vollmer,Aye
2015-2016-318,2015-2016,318,11,Thomas A Villa,Aye
2015-2016-318,2015-2016,318,12,Larry Arnowitz,Aye
2015-2016-318,2015-2016,318,13,Beth Murphy,Aye
2015-2016-318,2015-2016,318,15,Megan E. Green,Aye
2015-2016-318,2015-2016,318,16,Donna Baringer,Aye
2015-2016-318,2015-2016,318,17,Joseph D Roddy,Aye
2015-2016-318,2015-2016,318,18,Terry Kennedy,Aye
2015-2016-318,2015-2016,318,19,Marlene E Davis,Aye
2015-2016-318,2015-2016,318,20,Cara Spencer,Aye
2015-2016-318,2015-2016,318,21,Antonio D French,Aye
2015-2016-318,2015-2016,318,22,Jeffrey L Boyd,Aye
2015-2016-318,2015-2016,318,23,Joseph Vaccaro,Aye
2015-2016-318,2015-2016,318,24,Scott Ogilvie,Aye
2015-2016-318,2015-2016,318,25,Shane Cohn,Aye
2015-2016-318,2015-2016,318,26,Frank Williamson,Aye
2015-2016-318,2015-2016,318,27,Chris Carter,Aye
2015-2016-318,2015-2016,318,28,Lyda Krewson,Aye
2015-2016-318,2015-2016,318,President,Lewis E Reed,Aye
2015-2016-318,2015-2016,318,4,Samuel L Moore,Absent
2015-2016-318,2015-2016,318,14,Carol Howard,Absent
2015-2016-319,2015-2016,319,1,Sharon Tyus,Aye
2015-2016-319,2015-2016,319,2,Dionne Flowers,Aye
2015-2016-319,2015-2016,319,3,Freeman M Bosley Sr.,Aye
2015-2016-319,2015-2016,319,5,Tammika Hubbard,Aye
2015-2016-319,2015-2016,319,6,Christine Ingrassia,Aye
2015-2016-319,2015-2016,319,7,Jack Coatar,Aye
2015-2016-319,2015-2016,319,8,Stephen Conway,Aye
2015-2016-319,2015-2016,319,9,Kenneth Ortmann,Aye
2015-2016-319,2015-2016,319,10,Joseph Vollmer,Aye
2015-2016-319,2015-2016,319,11,Thomas A Villa,Aye
2015-2016-319,2015-2016,319,12,Larry Arnowitz,Aye
2015-2016-319,2015-2016,319,13,Beth Murphy,Aye
2015-2016-319,2015-2016,319,15,Megan E. Green,Aye
2015-2016-319,2015-2016,319,16,Donna Baringer,Aye
2015-2016-319,2015-2016,319,17,Joseph D Roddy,Aye
2015-2016-319,2015-2016,319,18,Terry Kennedy,Aye
2015-2016-319,2015-2016,319,19,Marlene E Davis,Aye
2015-2016-319,2015-2016,319,20,Cara Spencer,Aye
2015-2016-319,2015-2016,319,21,Antonio D French,Aye
2015-2016-319,2015-2016,319,22,Jeffrey L Boyd,Aye
2015-2016-319,2015-2016,319,23,Joseph Vaccaro,Aye
2015-2016-319,2015-2016,319,24,Scott Ogilvie,Aye
2015-2016-319,2015-2016,319,25,Shane Cohn,Aye
2015-2016-319,2015-2016,319,26,Frank Williamson,Aye
2015-2016-319,2015-2016,319,27,Chris Carter,Aye
2015-2016-319,2015-2016,319,28,Lyda Krewson,Aye
2015-2016-319,2015-2016,319,President,Lewis E Reed,Aye
